Sentence #,Word,Tag
Sentence: 3201,the,I-Plot
Sentence: 3201,roots,I-Plot
Sentence: 3201,of,I-Plot
Sentence: 3201,a,I-Plot
Sentence: 3201,dynamic,I-Plot
Sentence: 3201,black,I-Plot
Sentence: 3201,activist,I-Plot
Sentence: 3201,through,I-Plot
Sentence: 3201,his,I-Plot
Sentence: 3201,rise,I-Plot
Sentence: 3201,in,I-Plot
Sentence: 3201,the,I-Plot
Sentence: 3201,black,I-Plot
Sentence: 3201,power,I-Plot
Sentence: 3201,movement,I-Plot
Sentence: 3201,and,I-Plot
Sentence: 3201,ultimate,I-Plot
Sentence: 3201,questionable,I-Plot
Sentence: 3201,assassination,I-Plot
Sentence: 3202,this,O
Sentence: 3202,film,O
Sentence: 3202,is,O
Sentence: 3202,a,O
Sentence: 3202,1964,B-Year
Sentence: 3202,british,B-Genre
Sentence: 3202,black,I-Genre
Sentence: 3202,and,I-Genre
Sentence: 3202,white,I-Genre
Sentence: 3202,comedy,I-Genre
Sentence: 3202,directed,O
Sentence: 3202,by,O
Sentence: 3202,richard,B-Director
Sentence: 3202,lester,I-Director
Sentence: 3202,and,O
Sentence: 3202,stars,O
Sentence: 3202,john,B-Actor
Sentence: 3202,lennon,I-Actor
Sentence: 3202,paul,I-Actor
Sentence: 3202,mccartney,I-Actor
Sentence: 3202,george,I-Actor
Sentence: 3202,harrison,I-Actor
Sentence: 3202,and,O
Sentence: 3202,ringo,B-Actor
Sentence: 3202,starr,I-Actor
Sentence: 3203,this,O
Sentence: 3203,film,O
Sentence: 3203,is,O
Sentence: 3203,an,O
Sentence: 3203,adaptation,O
Sentence: 3203,of,O
Sentence: 3203,the,O
Sentence: 3203,classic,B-Origin
Sentence: 3203,novel,I-Origin
Sentence: 3203,written,I-Origin
Sentence: 3203,by,I-Origin
Sentence: 3203,ray,I-Origin
Sentence: 3203,bradbury,I-Origin
Sentence: 3203,about,B-Plot
Sentence: 3203,a,I-Plot
Sentence: 3203,world,I-Plot
Sentence: 3203,in,I-Plot
Sentence: 3203,which,I-Plot
Sentence: 3203,books,I-Plot
Sentence: 3203,are,I-Plot
Sentence: 3203,burned,I-Plot
Sentence: 3204,this,O
Sentence: 3204,film,O
Sentence: 3204,is,O
Sentence: 3204,steven,B-Director
Sentence: 3204,speilberg,I-Director
Sentence: 3204,s,O
Sentence: 3204,masterpiece,B-Opinion
Sentence: 3204,that,O
Sentence: 3204,focuses,O
Sentence: 3204,on,O
Sentence: 3204,some,O
Sentence: 3204,lesser,B-Plot
Sentence: 3204,known,I-Plot
Sentence: 3204,aspects,I-Plot
Sentence: 3204,of,I-Plot
Sentence: 3204,the,I-Plot
Sentence: 3204,holocaust,I-Plot
Sentence: 3205,this,O
Sentence: 3205,film,O
Sentence: 3205,is,O
Sentence: 3205,technically,O
Sentence: 3205,the,O
Sentence: 3205,first,B-Relationship
Sentence: 3205,of,I-Relationship
Sentence: 3205,the,I-Relationship
Sentence: 3205,original,I-Relationship
Sentence: 3205,trilogy,I-Relationship
Sentence: 3205,of,O
Sentence: 3205,sci,B-Genre
Sentence: 3205,fi,I-Genre
Sentence: 3205,films,O
Sentence: 3205,about,O
Sentence: 3205,luke,B-Character_Name
Sentence: 3205,skywalker,I-Character_Name
Sentence: 3205,and,O
Sentence: 3205,friends,O
Sentence: 3206,this,O
Sentence: 3206,film,O
Sentence: 3206,is,O
Sentence: 3206,the,O
Sentence: 3206,story,B-Plot
Sentence: 3206,of,I-Plot
Sentence: 3206,tony,B-Character_Name
Sentence: 3206,montana,I-Character_Name
Sentence: 3206,and,O
Sentence: 3206,the,B-Plot
Sentence: 3206,rise,I-Plot
Sentence: 3206,and,I-Plot
Sentence: 3206,fall,I-Plot
Sentence: 3206,of,I-Plot
Sentence: 3206,his,I-Plot
Sentence: 3206,power,I-Plot
Sentence: 3207,this,O
Sentence: 3207,film,O
Sentence: 3207,is,O
Sentence: 3207,the,O
Sentence: 3207,third,B-Relationship
Sentence: 3207,installment,I-Relationship
Sentence: 3207,of,O
Sentence: 3207,an,O
Sentence: 3207,epic,O
Sentence: 3207,story,B-Plot
Sentence: 3207,to,I-Plot
Sentence: 3207,destroy,I-Plot
Sentence: 3207,a,I-Plot
Sentence: 3207,simple,I-Plot
Sentence: 3207,ring,I-Plot
Sentence: 3208,this,O
Sentence: 3208,film,O
Sentence: 3208,prequel,B-Relationship
Sentence: 3208,features,O
Sentence: 3208,a,O
Sentence: 3208,podracing,B-Plot
Sentence: 3208,tournament,I-Plot
Sentence: 3208,a,I-Plot
Sentence: 3208,decoy,I-Plot
Sentence: 3208,queen,I-Plot
Sentence: 3208,and,I-Plot
Sentence: 3208,the,I-Plot
Sentence: 3208,introduction,I-Plot
Sentence: 3208,of,O
Sentence: 3208,jar,B-Character_Name
Sentence: 3208,jar,I-Character_Name
Sentence: 3208,binks,I-Character_Name
Sentence: 3209,this,B-Opinion
Sentence: 3209,film,I-Opinion
Sentence: 3209,put,I-Opinion
Sentence: 3209,disco,I-Opinion
Sentence: 3209,dancing,I-Opinion
Sentence: 3209,on,I-Opinion
Sentence: 3209,the,I-Opinion
Sentence: 3209,map,I-Opinion
Sentence: 3209,along,O
Sentence: 3209,with,O
Sentence: 3209,its,O
Sentence: 3209,young,O
Sentence: 3209,star,O
Sentence: 3209,john,B-Actor
Sentence: 3209,travolta,I-Actor
Sentence: 3210,this,O
Sentence: 3210,film,O
Sentence: 3210,starring,O
Sentence: 3210,jason,B-Actor
Sentence: 3210,statham,I-Actor
Sentence: 3210,is,O
Sentence: 3210,about,O
Sentence: 3210,a,B-Plot
Sentence: 3210,man,I-Plot
Sentence: 3210,whose,I-Plot
Sentence: 3210,job,I-Plot
Sentence: 3210,is,I-Plot
Sentence: 3210,to,I-Plot
Sentence: 3210,deliver,I-Plot
Sentence: 3210,packages,I-Plot
Sentence: 3210,without,I-Plot
Sentence: 3210,asking,I-Plot
Sentence: 3210,any,I-Plot
Sentence: 3210,questions,I-Plot
Sentence: 3210,complications,I-Plot
Sentence: 3210,arise,I-Plot
Sentence: 3210,when,I-Plot
Sentence: 3210,he,I-Plot
Sentence: 3210,breaks,I-Plot
Sentence: 3210,those,I-Plot
Sentence: 3210,rules,I-Plot
Sentence: 3211,this,O
Sentence: 3211,film,O
Sentence: 3211,starring,O
Sentence: 3211,steve,B-Actor
Sentence: 3211,carrell,I-Actor
Sentence: 3211,and,O
Sentence: 3211,zach,B-Actor
Sentence: 3211,galifiankis,I-Actor
Sentence: 3211,is,O
Sentence: 3211,about,O
Sentence: 3211,a,O
Sentence: 3211,group,B-Plot
Sentence: 3211,of,I-Plot
Sentence: 3211,men,I-Plot
Sentence: 3211,who,I-Plot
Sentence: 3211,invite,I-Plot
Sentence: 3211,losers,I-Plot
Sentence: 3211,for,I-Plot
Sentence: 3211,dinner,I-Plot
Sentence: 3212,this,O
Sentence: 3212,film,O
Sentence: 3212,tells,O
Sentence: 3212,the,O
Sentence: 3212,story,O
Sentence: 3212,of,O
Sentence: 3212,the,B-Plot
Sentence: 3212,last,I-Plot
Sentence: 3212,surviving,I-Plot
Sentence: 3212,son,I-Plot
Sentence: 3212,in,I-Plot
Sentence: 3212,wwii,I-Plot
Sentence: 3212,and,I-Plot
Sentence: 3212,the,I-Plot
Sentence: 3212,mission,I-Plot
Sentence: 3212,deployed,I-Plot
Sentence: 3212,to,I-Plot
Sentence: 3212,find,I-Plot
Sentence: 3212,him,I-Plot
Sentence: 3212,and,I-Plot
Sentence: 3212,get,I-Plot
Sentence: 3212,him,I-Plot
Sentence: 3212,home,I-Plot
Sentence: 3212,was,O
Sentence: 3212,directed,O
Sentence: 3212,by,O
Sentence: 3212,steven,B-Director
Sentence: 3212,spielberg,I-Director
Sentence: 3213,this,O
Sentence: 3213,film,O
Sentence: 3213,the,O
Sentence: 3213,fourth,B-Relationship
Sentence: 3213,in,I-Relationship
Sentence: 3213,a,I-Relationship
Sentence: 3213,popular,I-Relationship
Sentence: 3213,series,I-Relationship
Sentence: 3213,based,O
Sentence: 3213,on,O
Sentence: 3213,a,O
Sentence: 3213,disney,O
Sentence: 3213,themepark,O
Sentence: 3213,ride,O
Sentence: 3213,was,O
Sentence: 3213,released,O
Sentence: 3213,in,O
Sentence: 3213,2011,B-Year
Sentence: 3214,this,O
Sentence: 3214,film,O
Sentence: 3214,was,O
Sentence: 3214,adapted,O
Sentence: 3214,from,O
Sentence: 3214,a,O
Sentence: 3214,charles,B-Origin
Sentence: 3214,dickens,I-Origin
Sentence: 3214,classic,I-Origin
Sentence: 3214,it,O
Sentence: 3214,tells,O
Sentence: 3214,the,O
Sentence: 3214,story,O
Sentence: 3214,of,O
Sentence: 3214,a,O
Sentence: 3214,mr,B-Character_Name
Sentence: 3214,ebenezer,I-Character_Name
Sentence: 3214,scrooge,I-Character_Name
Sentence: 3215,this,O
Sentence: 3215,film,O
Sentence: 3215,was,O
Sentence: 3215,based,B-Origin
Sentence: 3215,on,I-Origin
Sentence: 3215,a,I-Origin
Sentence: 3215,play,I-Origin
Sentence: 3215,called,I-Origin
Sentence: 3215,the,I-Origin
Sentence: 3215,beggers,I-Origin
Sentence: 3215,are,I-Origin
Sentence: 3215,coming,I-Origin
Sentence: 3215,to,I-Origin
Sentence: 3215,town,I-Origin
Sentence: 3215,which,O
Sentence: 3215,opened,O
Sentence: 3215,on,O
Sentence: 3215,broadway,O
Sentence: 3215,in,O
Sentence: 3215,1945,O
Sentence: 3216,this,O
Sentence: 3216,film,O
Sentence: 3216,was,O
Sentence: 3216,the,O
Sentence: 3216,first,O
Sentence: 3216,animated,B-Genre
Sentence: 3216,film,O
Sentence: 3216,to,O
Sentence: 3216,be,O
Sentence: 3216,nominated,O
Sentence: 3216,for,O
Sentence: 3216,an,O
Sentence: 3216,oscar,O
Sentence: 3216,for,O
Sentence: 3216,best,B-Award
Sentence: 3216,picture,I-Award
Sentence: 3216,in,O
Sentence: 3216,1992,B-Year
Sentence: 3217,this,O
Sentence: 3217,film,O
Sentence: 3217,was,O
Sentence: 3217,the,B-Relationship
Sentence: 3217,fourth,I-Relationship
Sentence: 3217,installment,I-Relationship
Sentence: 3217,in,I-Relationship
Sentence: 3217,a,I-Relationship
Sentence: 3217,popular,I-Relationship
Sentence: 3217,series,I-Relationship
Sentence: 3217,of,I-Relationship
Sentence: 3217,movies,I-Relationship
Sentence: 3217,about,O
Sentence: 3217,dance,B-Plot
Sentence: 3217,and,O
Sentence: 3217,is,O
Sentence: 3217,set,B-Plot
Sentence: 3217,in,I-Plot
Sentence: 3217,miami,I-Plot
Sentence: 3218,this,O
Sentence: 3218,film,O
Sentence: 3218,was,O
Sentence: 3218,the,O
Sentence: 3218,second,B-Relationship
Sentence: 3218,sequel,I-Relationship
Sentence: 3218,to,O
Sentence: 3218,pixar,B-Director
Sentence: 3218,studios,I-Director
Sentence: 3218,first,O
Sentence: 3218,film,O
Sentence: 3218,which,O
Sentence: 3218,became,O
Sentence: 3218,a,O
Sentence: 3218,massive,O
Sentence: 3218,hit,O
Sentence: 3219,this,B-Relationship
Sentence: 3219,first,I-Relationship
Sentence: 3219,installment,I-Relationship
Sentence: 3219,of,I-Relationship
Sentence: 3219,a,I-Relationship
Sentence: 3219,trilogy,I-Relationship
Sentence: 3219,starring,O
Sentence: 3219,martin,B-Actor
Sentence: 3219,freeman,I-Actor
Sentence: 3219,as,O
Sentence: 3219,a,B-Plot
Sentence: 3219,very,I-Plot
Sentence: 3219,small,I-Plot
Sentence: 3219,creature,I-Plot
Sentence: 3219,who,I-Plot
Sentence: 3219,lives,I-Plot
Sentence: 3219,in,I-Plot
Sentence: 3219,the,I-Plot
Sentence: 3219,shire,I-Plot
Sentence: 3220,this,O
Sentence: 3220,fun,O
Sentence: 3220,retelling,B-Origin
Sentence: 3220,of,O
Sentence: 3220,a,O
Sentence: 3220,shakespearian,B-Origin
Sentence: 3220,classic,I-Origin
Sentence: 3220,stars,O
Sentence: 3220,james,B-Actor
Sentence: 3220,mcavoy,I-Actor
Sentence: 3220,and,O
Sentence: 3220,emily,B-Actor
Sentence: 3220,blunt,I-Actor
Sentence: 3220,as,O
Sentence: 3220,the,O
Sentence: 3220,star,B-Plot
Sentence: 3220,crossed,I-Plot
Sentence: 3220,lovers,I-Plot
Sentence: 3220,as,I-Plot
Sentence: 3220,animated,I-Plot
Sentence: 3220,lawn,I-Plot
Sentence: 3220,decorations,I-Plot
Sentence: 3220,featuring,O
Sentence: 3220,the,O
Sentence: 3220,music,B-Soundtrack
Sentence: 3220,of,I-Soundtrack
Sentence: 3220,elton,I-Soundtrack
Sentence: 3220,john,I-Soundtrack
Sentence: 3221,this,O
Sentence: 3221,funny,O
Sentence: 3221,animated,B-Genre
Sentence: 3221,film,O
Sentence: 3221,has,O
Sentence: 3221,the,O
Sentence: 3221,voice,O
Sentence: 3221,of,O
Sentence: 3221,jack,B-Actor
Sentence: 3221,black,I-Actor
Sentence: 3221,as,O
Sentence: 3221,a,O
Sentence: 3221,lovable,B-Plot
Sentence: 3221,animal,I-Plot
Sentence: 3221,and,I-Plot
Sentence: 3221,his,I-Plot
Sentence: 3221,friends,I-Plot
Sentence: 3222,this,O
Sentence: 3222,hitchock,B-Director
Sentence: 3222,thriller,B-Genre
Sentence: 3222,is,O
Sentence: 3222,about,O
Sentence: 3222,a,B-Plot
Sentence: 3222,crazy,I-Plot
Sentence: 3222,son,I-Plot
Sentence: 3222,and,I-Plot
Sentence: 3222,what,I-Plot
Sentence: 3222,he,I-Plot
Sentence: 3222,does,I-Plot
Sentence: 3222,in,I-Plot
Sentence: 3222,his,I-Plot
Sentence: 3222,motel,I-Plot
Sentence: 3223,this,O
Sentence: 3223,hong,B-Genre
Sentence: 3223,kong,I-Genre
Sentence: 3223,arthouse,I-Genre
Sentence: 3223,hit,O
Sentence: 3223,from,O
Sentence: 3223,director,O
Sentence: 3223,wong,B-Director
Sentence: 3223,kar,I-Director
Sentence: 3223,wai,I-Director
Sentence: 3223,is,B-Plot
Sentence: 3223,n,I-Plot
Sentence: 3223,t,I-Plot
Sentence: 3223,about,I-Plot
Sentence: 3223,two,I-Plot
Sentence: 3223,lovers,I-Plot
Sentence: 3223,cheating,I-Plot
Sentence: 3223,on,I-Plot
Sentence: 3223,their,I-Plot
Sentence: 3223,spouses,I-Plot
Sentence: 3223,it,I-Plot
Sentence: 3223,s,I-Plot
Sentence: 3223,about,I-Plot
Sentence: 3223,their,I-Plot
Sentence: 3223,spouses,I-Plot
Sentence: 3224,this,O
Sentence: 3224,horror,B-Genre
Sentence: 3224,film,O
Sentence: 3224,was,O
Sentence: 3224,co,O
Sentence: 3224,written,O
Sentence: 3224,by,O
Sentence: 3224,joss,O
Sentence: 3224,whedon,O
Sentence: 3224,filmed,O
Sentence: 3224,in,O
Sentence: 3224,2012,B-Year
Sentence: 3224,and,O
Sentence: 3224,starred,O
Sentence: 3224,chris,B-Actor
Sentence: 3224,hemsworth,I-Actor
Sentence: 3225,this,O
Sentence: 3225,horror,B-Genre
Sentence: 3225,thriller,I-Genre
Sentence: 3225,involves,O
Sentence: 3225,a,B-Plot
Sentence: 3225,social,I-Plot
Sentence: 3225,worker,I-Plot
Sentence: 3225,who,I-Plot
Sentence: 3225,takes,I-Plot
Sentence: 3225,a,I-Plot
Sentence: 3225,ten,I-Plot
Sentence: 3225,year,I-Plot
Sentence: 3225,old,I-Plot
Sentence: 3225,girl,I-Plot
Sentence: 3225,from,I-Plot
Sentence: 3225,her,I-Plot
Sentence: 3225,abusive,I-Plot
Sentence: 3225,household,I-Plot
Sentence: 3225,only,I-Plot
Sentence: 3225,to,I-Plot
Sentence: 3225,discover,I-Plot
Sentence: 3225,the,I-Plot
Sentence: 3225,girl,I-Plot
Sentence: 3225,is,I-Plot
Sentence: 3225,a,I-Plot
Sentence: 3225,killer,I-Plot
Sentence: 3226,this,O
Sentence: 3226,iconic,B-Opinion
Sentence: 3226,christmas,B-Genre
Sentence: 3226,movie,O
Sentence: 3226,features,O
Sentence: 3226,jimmy,B-Actor
Sentence: 3226,stewart,I-Actor
Sentence: 3226,and,O
Sentence: 3226,an,B-Plot
Sentence: 3226,angel,I-Plot
Sentence: 3226,named,I-Plot
Sentence: 3226,clarence,B-Character_Name
Sentence: 3226,to,B-Plot
Sentence: 3226,restore,I-Plot
Sentence: 3226,our,I-Plot
Sentence: 3226,faith,I-Plot
Sentence: 3226,in,I-Plot
Sentence: 3226,humanity,I-Plot
Sentence: 3227,this,O
Sentence: 3227,iconic,B-Opinion
Sentence: 3227,horror,B-Genre
Sentence: 3227,movie,O
Sentence: 3227,is,O
Sentence: 3227,based,B-Origin
Sentence: 3227,upon,I-Origin
Sentence: 3227,the,I-Origin
Sentence: 3227,very,I-Origin
Sentence: 3227,first,I-Origin
Sentence: 3227,published,I-Origin
Sentence: 3227,novel,I-Origin
Sentence: 3227,by,I-Origin
Sentence: 3227,stephen,I-Origin
Sentence: 3227,king,I-Origin
Sentence: 3228,this,O
Sentence: 3228,is,O
Sentence: 3228,a,O
Sentence: 3228,1971,B-Year
Sentence: 3228,movie,O
Sentence: 3228,of,O
Sentence: 3228,a,O
Sentence: 3228,book,B-Origin
Sentence: 3228,by,I-Origin
Sentence: 3228,roald,I-Origin
Sentence: 3228,dahl,I-Origin
Sentence: 3228,in,O
Sentence: 3228,which,O
Sentence: 3228,gene,B-Actor
Sentence: 3228,wilder,I-Actor
Sentence: 3228,starred,O
Sentence: 3229,this,O
Sentence: 3229,is,O
Sentence: 3229,a,O
Sentence: 3229,1973,B-Year
Sentence: 3229,horror,B-Genre
Sentence: 3229,film,O
Sentence: 3229,directed,O
Sentence: 3229,by,O
Sentence: 3229,william,B-Director
Sentence: 3229,friedkin,I-Director
Sentence: 3229,adapted,B-Origin
Sentence: 3229,by,O
Sentence: 3229,william,B-Origin
Sentence: 3229,peter,I-Origin
Sentence: 3229,blatty,I-Origin
Sentence: 3229,from,I-Origin
Sentence: 3229,his,I-Origin
Sentence: 3229,1971,I-Origin
Sentence: 3229,novel,I-Origin
Sentence: 3229,of,I-Origin
Sentence: 3229,the,I-Origin
Sentence: 3229,same,I-Origin
Sentence: 3229,name,O
Sentence: 3230,this,O
Sentence: 3230,is,O
Sentence: 3230,a,O
Sentence: 3230,1974,B-Year
Sentence: 3230,american,B-Genre
Sentence: 3230,comedy,I-Genre
Sentence: 3230,drama,I-Genre
Sentence: 3230,film,I-Genre
Sentence: 3230,directed,O
Sentence: 3230,by,O
Sentence: 3230,martin,B-Director
Sentence: 3230,scorsese,I-Director
Sentence: 3230,and,O
Sentence: 3230,written,O
Sentence: 3230,by,O
Sentence: 3230,robert,O
Sentence: 3230,getchell,O
Sentence: 3231,this,O
Sentence: 3231,is,O
Sentence: 3231,a,O
Sentence: 3231,1976,B-Year
Sentence: 3231,clint,B-Actor
Sentence: 3231,eastwood,I-Actor
Sentence: 3231,western,B-Genre
Sentence: 3231,that,O
Sentence: 3231,is,O
Sentence: 3231,about,B-Plot
Sentence: 3231,a,I-Plot
Sentence: 3231,a,I-Plot
Sentence: 3231,missouri,I-Plot
Sentence: 3231,farmer,I-Plot
Sentence: 3231,that,I-Plot
Sentence: 3231,joins,I-Plot
Sentence: 3231,a,I-Plot
Sentence: 3231,confederate,I-Plot
Sentence: 3231,guerrilla,I-Plot
Sentence: 3231,unit,I-Plot
Sentence: 3231,and,I-Plot
Sentence: 3231,winds,I-Plot
Sentence: 3231,up,I-Plot
Sentence: 3231,on,I-Plot
Sentence: 3231,the,I-Plot
Sentence: 3231,run,I-Plot
Sentence: 3231,from,I-Plot
Sentence: 3231,the,I-Plot
Sentence: 3231,union,I-Plot
Sentence: 3231,soldiers,I-Plot
Sentence: 3231,who,I-Plot
Sentence: 3231,murdered,I-Plot
Sentence: 3231,his,I-Plot
Sentence: 3231,family,I-Plot
Sentence: 3232,this,O
Sentence: 3232,is,O
Sentence: 3232,a,O
Sentence: 3232,1978,B-Year
Sentence: 3232,classic,B-Opinion
Sentence: 3232,starring,O
Sentence: 3232,robert,B-Actor
Sentence: 3232,de,I-Actor
Sentence: 3232,niro,I-Actor
Sentence: 3232,about,O
Sentence: 3232,the,B-Plot
Sentence: 3232,effects,I-Plot
Sentence: 3232,the,I-Plot
Sentence: 3232,vietnam,I-Plot
Sentence: 3232,war,I-Plot
Sentence: 3232,had,I-Plot
Sentence: 3232,on,I-Plot
Sentence: 3232,a,I-Plot
Sentence: 3232,group,I-Plot
Sentence: 3232,of,I-Plot
Sentence: 3232,steel,I-Plot
Sentence: 3232,workers,I-Plot
Sentence: 3233,this,O
Sentence: 3233,is,O
Sentence: 3233,a,O
Sentence: 3233,1982,B-Year
Sentence: 3233,american,B-Genre
Sentence: 3233,dystopian,I-Genre
Sentence: 3233,science,I-Genre
Sentence: 3233,fiction,I-Genre
Sentence: 3233,action,I-Genre
Sentence: 3233,film,O
Sentence: 3233,directed,O
Sentence: 3233,by,O
Sentence: 3233,ridley,B-Director
Sentence: 3233,scott,I-Director
Sentence: 3233,and,O
Sentence: 3233,starring,O
Sentence: 3233,harrison,B-Actor
Sentence: 3233,ford,I-Actor
Sentence: 3233,rutger,I-Actor
Sentence: 3233,hauer,I-Actor
Sentence: 3233,and,O
Sentence: 3233,sean,B-Actor
Sentence: 3233,young,I-Actor
Sentence: 3234,this,O
Sentence: 3234,is,O
Sentence: 3234,a,O
Sentence: 3234,1984,B-Year
Sentence: 3234,rhi,B-Director
Sentence: 3234,entertainment,I-Director
Sentence: 3234,christmas,B-Genre
Sentence: 3234,film,O
Sentence: 3234,executive,O
Sentence: 3234,produced,O
Sentence: 3234,by,O
Sentence: 3234,robert,B-Director
Sentence: 3234,halmi,I-Director
Sentence: 3234,senior,I-Director
Sentence: 3234,and,I-Director
Sentence: 3234,junior,I-Director
Sentence: 3234,and,O
Sentence: 3234,originally,O
Sentence: 3234,developed,O
Sentence: 3234,for,O
Sentence: 3234,abc,O
Sentence: 3235,this,O
Sentence: 3235,is,O
Sentence: 3235,a,O
Sentence: 3235,1987,B-Year
Sentence: 3235,science,B-Genre
Sentence: 3235,fiction,I-Genre
Sentence: 3235,action,I-Genre
Sentence: 3235,adventure,I-Genre
Sentence: 3235,that,O
Sentence: 3235,stars,O
Sentence: 3235,arnold,B-Actor
Sentence: 3235,schwarzenegger,I-Actor
Sentence: 3235,and,O
Sentence: 3235,carl,B-Actor
Sentence: 3235,weathers,I-Actor
Sentence: 3236,this,O
Sentence: 3236,is,O
Sentence: 3236,a,O
Sentence: 3236,1989,B-Year
Sentence: 3236,movie,O
Sentence: 3236,in,O
Sentence: 3236,which,O
Sentence: 3236,sally,B-Actor
Sentence: 3236,field,I-Actor
Sentence: 3236,dolly,I-Actor
Sentence: 3236,parton,I-Actor
Sentence: 3236,shirley,I-Actor
Sentence: 3236,maclaine,I-Actor
Sentence: 3236,daryl,I-Actor
Sentence: 3236,hannah,I-Actor
Sentence: 3236,and,O
Sentence: 3236,julia,B-Actor
Sentence: 3236,roberts,I-Actor
Sentence: 3236,all,O
Sentence: 3236,star,O
Sentence: 3237,this,O
Sentence: 3237,is,O
Sentence: 3237,a,O
Sentence: 3237,1995,B-Year
Sentence: 3237,science,B-Genre
Sentence: 3237,fiction,I-Genre
Sentence: 3237,film,O
Sentence: 3237,directed,O
Sentence: 3237,by,O
Sentence: 3237,terry,B-Director
Sentence: 3237,gilliam,I-Director
Sentence: 3237,inspired,B-Origin
Sentence: 3237,by,I-Origin
Sentence: 3237,chris,I-Origin
Sentence: 3237,marker,I-Origin
Sentence: 3237,s,I-Origin
Sentence: 3237,1962,I-Origin
Sentence: 3237,short,I-Origin
Sentence: 3237,film,I-Origin
Sentence: 3237,la,I-Origin
Sentence: 3237,jet,I-Origin
Sentence: 3237,e,I-Origin
Sentence: 3237,and,O
Sentence: 3237,starring,O
Sentence: 3237,bruce,B-Actor
Sentence: 3237,willis,I-Actor
Sentence: 3237,madeleine,I-Actor
Sentence: 3237,stowe,I-Actor
Sentence: 3237,and,O
Sentence: 3237,brad,B-Actor
Sentence: 3237,pitt,I-Actor
Sentence: 3237,with,O
Sentence: 3237,christopher,B-Actor
Sentence: 3237,plummer,I-Actor
Sentence: 3237,and,O
Sentence: 3237,david,B-Actor
Sentence: 3237,morse,I-Actor
Sentence: 3237,in,O
Sentence: 3237,supporting,O
Sentence: 3237,roles,O
Sentence: 3238,this,O
Sentence: 3238,is,O
Sentence: 3238,a,O
Sentence: 3238,1998,B-Year
Sentence: 3238,pixar,B-Director
Sentence: 3238,animated,B-Genre
Sentence: 3238,feature,O
Sentence: 3238,about,B-Plot
Sentence: 3238,ants,I-Plot
Sentence: 3238,in,O
Sentence: 3238,which,O
Sentence: 3238,kevin,B-Actor
Sentence: 3238,spacey,I-Actor
Sentence: 3238,played,O
Sentence: 3238,a,O
Sentence: 3238,grasshopper,O
Sentence: 3239,this,O
Sentence: 3239,is,O
Sentence: 3239,a,O
Sentence: 3239,1999,B-Year
Sentence: 3239,american,B-Genre
Sentence: 3239,comedy,I-Genre
Sentence: 3239,film,O
Sentence: 3239,satirizing,B-Plot
Sentence: 3239,work,I-Plot
Sentence: 3239,life,I-Plot
Sentence: 3239,in,I-Plot
Sentence: 3239,a,I-Plot
Sentence: 3239,typical,I-Plot
Sentence: 3239,1990,I-Plot
Sentence: 3239,s,I-Plot
Sentence: 3239,software,I-Plot
Sentence: 3239,company,I-Plot
Sentence: 3240,this,O
Sentence: 3240,is,O
Sentence: 3240,a,O
Sentence: 3240,2002,B-Year
Sentence: 3240,movie,O
Sentence: 3240,directed,O
Sentence: 3240,by,O
Sentence: 3240,martin,B-Director
Sentence: 3240,scorsese,I-Director
Sentence: 3240,and,O
Sentence: 3240,starred,O
Sentence: 3240,leonardo,B-Actor
Sentence: 3240,dicaprio,I-Actor
Sentence: 3240,cameron,I-Actor
Sentence: 3240,diaz,I-Actor
Sentence: 3240,and,O
Sentence: 3240,daniel,B-Actor
Sentence: 3240,day,I-Actor
Sentence: 3240,lewis,I-Actor
Sentence: 3241,this,O
Sentence: 3241,is,O
Sentence: 3241,a,O
Sentence: 3241,2009,B-Year
Sentence: 3241,disney,B-Director
Sentence: 3241,movie,O
Sentence: 3241,in,O
Sentence: 3241,which,O
Sentence: 3241,oprah,B-Actor
Sentence: 3241,winfrey,I-Actor
Sentence: 3241,voices,O
Sentence: 3241,a,O
Sentence: 3241,character,O
Sentence: 3241,and,O
Sentence: 3241,takes,O
Sentence: 3241,place,O
Sentence: 3241,in,O
Sentence: 3241,new,O
Sentence: 3241,orleans,O
Sentence: 3242,this,O
Sentence: 3242,is,O
Sentence: 3242,a,O
Sentence: 3242,2010,B-Year
Sentence: 3242,pixar,B-Director
Sentence: 3242,film,O
Sentence: 3242,directed,O
Sentence: 3242,by,O
Sentence: 3242,lee,B-Director
Sentence: 3242,unkrich,I-Director
Sentence: 3242,that,O
Sentence: 3242,involves,O
Sentence: 3242,living,B-Plot
Sentence: 3242,toys,I-Plot
Sentence: 3242,escaping,I-Plot
Sentence: 3242,from,I-Plot
Sentence: 3242,a,I-Plot
Sentence: 3242,daycare,I-Plot
Sentence: 3242,center,I-Plot
Sentence: 3243,this,O
Sentence: 3243,is,O
Sentence: 3243,a,O
Sentence: 3243,2012,B-Year
Sentence: 3243,american,B-Genre
Sentence: 3243,action,I-Genre
Sentence: 3243,thriller,I-Genre
Sentence: 3243,film,O
Sentence: 3243,directed,O
Sentence: 3243,by,O
Sentence: 3243,tony,B-Director
Sentence: 3243,gilroy,I-Director
Sentence: 3243,the,O
Sentence: 3243,film,O
Sentence: 3243,stars,O
Sentence: 3243,jeremy,B-Actor
Sentence: 3243,renner,I-Actor
Sentence: 3243,rachel,I-Actor
Sentence: 3243,weisz,I-Actor
Sentence: 3243,and,O
